from	to	source	database	from_index	to_index
TGM2	ADGRG1	NATMI	NATMI	L	R
TGM2	ITGB1	NATMI	NATMI	L	R
TGM2	ITGB3	NATMI	NATMI	L	R
TGM2	SDC4	NATMI	NATMI	L	R
THBS1	CD36	NATMI	NATMI	L	R
THBS1	CD47	NATMI	NATMI	L	LR
THBS1	ITGA2B	NATMI	NATMI	L	R
THBS1	ITGA3	NATMI	NATMI	L	R
THBS1	ITGA4	NATMI	NATMI	L	R
THBS1	ITGA6	NATMI	NATMI	L	R
THBS1	ITGB1	NATMI	NATMI	L	R
THBS1	ITGB3	NATMI	NATMI	L	R
THBS1	LRP1	NATMI	NATMI	L	R
THBS1	PTPRJ	NATMI	NATMI	L	R
THBS1	SDC1	NATMI	NATMI	L	R
THBS1	SDC4	NATMI	NATMI	L	R
THBS1	TNFRSF11B	NATMI	NATMI	L	R
THBS2	CD47	NATMI	NATMI	L	LR
THBS2	ITGA4	NATMI	NATMI	L	R
THBS2	ITGA6	NATMI	NATMI	L	R
THBS2	ITGB1	NATMI	NATMI	L	R
THBS2	NOTCH3	NATMI	NATMI	L	R
THPO	MPL	NATMI	NATMI	L	R
TIGIT	NECTIN2	NATMI	NATMI	LR	LR
TIGIT	PVR	NATMI	NATMI	LR	LR
TIMD4	HAVCR1	NATMI	NATMI	L	LR
TIMP1	CD63	NATMI	NATMI	L	R
TIMP2	ITGA3	NATMI	NATMI	L	R
TIMP2	ITGB1	NATMI	NATMI	L	R
TIMP3	AGTR2	NATMI	NATMI	L	R
TIMP3	KDR	NATMI	NATMI	L	R
TNC	CNTN1	NATMI	NATMI	L	LR
TNC	EGFR	NATMI	NATMI	L	R
TNC	ITGA7	NATMI	NATMI	L	R
TNC	ITGAV	NATMI	NATMI	L	LR
TNC	ITGB1	NATMI	NATMI	L	R
TNC	ITGB3	NATMI	NATMI	L	R
TNC	PTPRB	NATMI	NATMI	L	R
TNC	PTPRZ1	NATMI	NATMI	L	LR
TNF	TNFRSF1A	NATMI	NATMI	L	R
TNF	TNFRSF1B	NATMI	NATMI	L	R
TNF	TNFRSF21	NATMI	NATMI	L	R
TNFRSF14	BTLA	NATMI	NATMI	LR	LR
TNFRSF14	CD160	NATMI	NATMI	LR	LR
TNFSF10	TNFRSF10A	NATMI	NATMI	L	R
TNFSF10	TNFRSF10B	NATMI	NATMI	L	R
TNFSF10	TNFRSF10C	NATMI	NATMI	L	R
TNFSF10	TNFRSF10D	NATMI	NATMI	L	R
TNFSF10	TNFRSF11B	NATMI	NATMI	L	R
TNFSF11	TNFRSF11A	NATMI	NATMI	L	R
TNFSF11	TNFRSF11B	NATMI	NATMI	L	R
TNFSF12	CD163	NATMI	NATMI	L	R
TNFSF12	TNFRSF12A	NATMI	NATMI	L	R
TNFSF13	FAS	NATMI	NATMI	L	R
TNFSF13	SDC2	NATMI	NATMI	L	LR
TNFSF13	TNFRSF11B	NATMI	NATMI	L	R
TNFSF13	TNFRSF13B	NATMI	NATMI	L	R
TNFSF13	TNFRSF14	NATMI	NATMI	L	LR
TNFSF13	TNFRSF17	NATMI	NATMI	L	R
TNFSF13	TNFRSF1A	NATMI	NATMI	L	R
TNFSF13B	TNFRSF13B	NATMI	NATMI	L	R
TNFSF13B	TNFRSF13C	NATMI	NATMI	L	R
TNFSF13B	TNFRSF17	NATMI	NATMI	L	R
TNFSF14	LTBR	NATMI	NATMI	L	R
TNFSF14	TNFRSF14	NATMI	NATMI	L	LR
TNFSF14	TNFRSF6B	NATMI	NATMI	L	R
TNFSF15	TNFRSF25	NATMI	NATMI	L	R
TNFSF15	TNFRSF6B	NATMI	NATMI	L	R
TNFSF18	TNFRSF18	NATMI	NATMI	L	R
TNFSF4	TNFRSF4	NATMI	NATMI	L	R
TNFSF8	TNFRSF8	NATMI	NATMI	L	R
TNFSF9	TNFRSF9	NATMI	NATMI	L	R
TOR2A	ATP5F1B	NATMI	NATMI	L	R
TRH	TRHR	NATMI	NATMI	L	R
TSHB	TSHR	NATMI	NATMI	L	R
TSLP	CRLF2	NATMI	NATMI	L	R
TSLP	IL7R	NATMI	NATMI	L	R
UCN	CRHR1	NATMI	NATMI	L	R
UCN	CRHR2	NATMI	NATMI	L	R
UCN2	CRHR1	NATMI	NATMI	L	R
UCN2	CRHR2	NATMI	NATMI	L	R
UCN2	IL10RB	NATMI	NATMI	L	R
UCN3	CRHR1	NATMI	NATMI	L	R
UCN3	CRHR2	NATMI	NATMI	L	R
UCN3	IL10RB	NATMI	NATMI	L	R
ULBP1	KLRK1	NATMI	NATMI	L	R
ULBP2	KLRK1	NATMI	NATMI	L	R
ULBP3	KLRK1	NATMI	NATMI	L	R
UTS2	UTS2R	NATMI	NATMI	L	R
UTS2B	UTS2R	NATMI	NATMI	L	R
VASP	CXCR2	NATMI	NATMI	L	R
VCAM1	ITGA4	NATMI	NATMI	L	R
VCAM1	ITGA9	NATMI	NATMI	L	R
VCAM1	ITGAD	NATMI	NATMI	L	R
VCAM1	ITGB1	NATMI	NATMI	L	R
VCAM1	ITGB2	NATMI	NATMI	L	LR
VCAM1	ITGB7	NATMI	NATMI	L	R
VCAN	CD44	NATMI	NATMI	L	LR
VCAN	EGFR	NATMI	NATMI	L	R
VCAN	ITGB1	NATMI	NATMI	L	R
VCAN	SELP	NATMI	NATMI	L	R
VCAN	TLR2	NATMI	NATMI	L	R
VEGFA	FLT1	NATMI	NATMI	L	R
VEGFA	GPC1	NATMI	NATMI	L	R
VEGFA	KDR	NATMI	NATMI	L	R
VEGFA	NRP1	NATMI	NATMI	L	R
VEGFA	NRP2	NATMI	NATMI	L	R
VEGFB	FLT1	NATMI	NATMI	L	R
VEGFB	NRP1	NATMI	NATMI	L	R
VEGFC	FLT4	NATMI	NATMI	L	R
VEGFC	KDR	NATMI	NATMI	L	R
VEGFC	NRP2	NATMI	NATMI	L	R
VEGFC	VIPR2	NATMI	NATMI	L	R
VEGFD	FLT4	NATMI	NATMI	L	R
VEGFD	ITGA9	NATMI	NATMI	L	R
VEGFD	KDR	NATMI	NATMI	L	R
VEGFD	NRP2	NATMI	NATMI	L	R
VIM	CD44	NATMI	NATMI	L	LR
VIP	ADCYAP1R1	NATMI	NATMI	L	R
VIP	SCTR	NATMI	NATMI	L	R
VIP	VIPR1	NATMI	NATMI	L	R
VIP	VIPR2	NATMI	NATMI	L	R
VTN	ITGA5	NATMI	NATMI	L	R
VTN	ITGA8	NATMI	NATMI	L	R
VTN	ITGAV	NATMI	NATMI	L	LR
VTN	ITGB3	NATMI	NATMI	L	R
VTN	ITGB6	NATMI	NATMI	L	R
VTN	ITGB8	NATMI	NATMI	L	R
VTN	PLAUR	NATMI	NATMI	L	R
VTN	PVR	NATMI	NATMI	L	LR
VTN	TNFRSF11B	NATMI	NATMI	L	R
VWF	GP1BA	NATMI	NATMI	L	R
VWF	ITGA2B	NATMI	NATMI	L	R
VWF	TNFRSF11B	NATMI	NATMI	L	R
WNT1	FZD1	NATMI	NATMI	L	R
WNT1	FZD10	NATMI	NATMI	L	R
WNT1	FZD2	NATMI	NATMI	L	R
WNT1	FZD3	NATMI	NATMI	L	R
WNT1	FZD4	NATMI	NATMI	L	R
WNT1	FZD8	NATMI	NATMI	L	LR
WNT1	FZD9	NATMI	NATMI	L	R
WNT1	LRP6	NATMI	NATMI	L	R
WNT1	ROR2	NATMI	NATMI	L	R
WNT1	RYK	NATMI	NATMI	L	R
WNT10A	FZD1	NATMI	NATMI	L	R
WNT10A	FZD5	NATMI	NATMI	L	R
WNT10A	FZD8	NATMI	NATMI	L	LR
WNT10B	FZD7	NATMI	NATMI	L	R
WNT11	FZD7	NATMI	NATMI	L	R
WNT11	FZD8	NATMI	NATMI	L	LR
WNT16	FZD2	NATMI	NATMI	L	R
WNT16	LRP5	NATMI	NATMI	L	R
WNT2	FZD1	NATMI	NATMI	L	R
WNT2	FZD2	NATMI	NATMI	L	R
WNT2	FZD3	NATMI	NATMI	L	R
WNT2	FZD4	NATMI	NATMI	L	R
WNT2	FZD5	NATMI	NATMI	L	R
WNT2	FZD7	NATMI	NATMI	L	R
WNT2	FZD8	NATMI	NATMI	L	LR
WNT2	FZD9	NATMI	NATMI	L	R
WNT2B	FZD4	NATMI	NATMI	L	R
WNT2B	FZD7	NATMI	NATMI	L	R
WNT3	FZD1	NATMI	NATMI	L	R
WNT3	FZD7	NATMI	NATMI	L	R
WNT3	FZD8	NATMI	NATMI	L	LR
WNT3	LRP6	NATMI	NATMI	L	R
WNT3	RYK	NATMI	NATMI	L	R
WNT3A	APCDD1	NATMI	NATMI	L	R
WNT3A	FZD1	NATMI	NATMI	L	R
WNT3A	FZD10	NATMI	NATMI	L	R
WNT3A	FZD2	NATMI	NATMI	L	R
WNT3A	FZD5	NATMI	NATMI	L	R
WNT3A	FZD6	NATMI	NATMI	L	R
WNT3A	FZD7	NATMI	NATMI	L	R
WNT3A	FZD8	NATMI	NATMI	L	LR
WNT3A	LRP1	NATMI	NATMI	L	R
WNT3A	LRP6	NATMI	NATMI	L	R
WNT3A	RYK	NATMI	NATMI	L	R
WNT4	FZD2	NATMI	NATMI	L	R
WNT4	FZD6	NATMI	NATMI	L	R
WNT5A	FZD1	NATMI	NATMI	L	R
WNT5A	FZD2	NATMI	NATMI	L	R
WNT5A	FZD3	NATMI	NATMI	L	R
WNT5A	FZD4	NATMI	NATMI	L	R
WNT5A	FZD5	NATMI	NATMI	L	R
WNT5A	FZD6	NATMI	NATMI	L	R
WNT5A	FZD7	NATMI	NATMI	L	R
WNT5A	FZD8	NATMI	NATMI	L	LR
WNT5A	LRP5	NATMI	NATMI	L	R
WNT5A	MCAM	NATMI	NATMI	L	LR
WNT5A	ROR1	NATMI	NATMI	L	R
WNT5A	ROR2	NATMI	NATMI	L	R
WNT5A	RYK	NATMI	NATMI	L	R
WNT5B	FZD2	NATMI	NATMI	L	R
WNT5B	FZD8	NATMI	NATMI	L	LR
WNT6	FZD7	NATMI	NATMI	L	R
WNT7A	FZD1	NATMI	NATMI	L	R
WNT7A	FZD10	NATMI	NATMI	L	R
WNT7A	FZD5	NATMI	NATMI	L	R
WNT7A	FZD9	NATMI	NATMI	L	R
WNT7B	FZD1	NATMI	NATMI	L	R
WNT7B	FZD10	NATMI	NATMI	L	R
WNT7B	FZD4	NATMI	NATMI	L	R
WNT7B	FZD5	NATMI	NATMI	L	R
WNT7B	FZD8	NATMI	NATMI	L	LR
WNT7B	LRP5	NATMI	NATMI	L	R
WNT8A	FZD4	NATMI	NATMI	L	R
WNT8A	FZD5	NATMI	NATMI	L	R
WNT8A	FZD8	NATMI	NATMI	L	LR
WNT9A	FZD10	NATMI	NATMI	L	R
WNT9A	FZD4	NATMI	NATMI	L	R
WNT9B	FZD10	NATMI	NATMI	L	R
WNT9B	FZD4	NATMI	NATMI	L	R
WNT9B	FZD5	NATMI	NATMI	L	R
WNT9B	FZD8	NATMI	NATMI	L	LR
XCL1	XCR1	NATMI	NATMI	L	R
XCL2	XCR1	NATMI	NATMI	L	R
YBX1	NOTCH1	NATMI	NATMI	L	R
ZG16B	CXCR4	NATMI	NATMI	L	R
ZG16B	TLR2	NATMI	NATMI	L	R
ZG16B	TLR4	NATMI	NATMI	L	R
ZG16B	TLR5	NATMI	NATMI	L	R
ZG16B	TLR6	NATMI	NATMI	L	R
ZP3	CHRNA7	NATMI	NATMI	L	R
ZP3	EGFR	NATMI	NATMI	L	R
ZP3	MERTK	NATMI	NATMI	L	R
